date,tensorflow,pytorch,keras,scikit-learn,data_dev_library,machine learning,deep learning,big data,data mining,data science,analyse de données,svm,kmeans,xgboost,random forest,neural networks,reinforcement learning,regressions,hugging face,transformers,langchain,ollama,hugging-face,docker,kubernetes,css,javascript,sql,spark,airflow,hadoop,postgresql,hive,java,python,c#,r,c++,matlab,ia générative,chatGPT,llm,gan,rag,prompt,azure,gcp,cloud,ovh,aws,ai act,rgpd,dsa/dma,analyse d'images,analyse/synthèse vocale,nlp non génératif,traitement du signal,maintenance,contrôle qualité,logistique,relation client,prévision de la demande,chatbot,prise de décision,veille,génération de texte,"other nlp (nltk, spacy)",machine learning_roll3,deep learning_roll3,big data_roll3,data mining_roll3,data science_roll3,ia générative_roll3
2019-11-01,0.08011049723756906,0.04350828729281768,0.029005524861878452,0.0393646408839779,0.39226519337016574,0.38535911602209943,0.16988950276243095,0.5089779005524862,0.04558011049723757,0.35704419889502764,0.11533149171270718,0.008287292817679558,0.0055248618784530384,0.004143646408839779,0.017265193370165747,0.08080110497237569,0.024171270718232045,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0,0.06975138121546962,0.022790055248618785,0.020027624309392266,0.052486187845303865,0.2513812154696133,0.23273480662983426,0.017265193370165747,0.20303867403314918,0.015193370165745856,0.08632596685082873,0.2272099447513812,0.4744475138121547,0.03522099447513812,0.26450276243093923,0.31353591160220995,0.07941988950276244,0.0,0.0,0.0,0.009668508287292817,0.0,0.0,0.06975138121546962,0.026243093922651933,0.2106353591160221,0.0013812154696132596,0.07527624309392265,0.0,0.007596685082872928,0.0,0.06284530386740332,0.011049723756906077,0.060082872928176795,0.04834254143646409,0.04765193370165746,0.012430939226519336,0.0020718232044198894,0.06284530386740332,0.0027624309392265192,0.012430939226519336,0.03660220994475138,0.10151933701657459,0.0,0.0027624309392265192,37.06954889098342,18.03252916532189,50.057438840571,5.461283742368382,37.487572146191745,0.0
2019-12-01,0.0710172744721689,0.04670505438259757,0.046065259117082535,0.045425463851567496,0.39731285988483683,0.36340371081253997,0.15866922584772872,0.48432501599488165,0.03902751119641715,0.36788227767114523,0.12987843889955214,0.004478566858605247,0.007677543186180422,0.010876519513755598,0.010236724248240563,0.052463211772232884,0.01599488163787588,0.0006397952655150352,0.0,0.0,0.0,0.0,0.0,0.08701215611004479,0.05566218809980806,0.03326935380678183,0.0563019833653231,0.2635956493921945,0.23736404350607807,0.008317338451695458,0.23224568138195778,0.012795905310300703,0.08829174664107485,0.22264875239923224,0.472168905950096,0.04350607805502239,0.26615483045425464,0.31925783749200254,0.053742802303262956,0.0,0.0,0.0,0.007037747920665387,0.0,0.0,0.06525911708253358,0.037747920665387076,0.24440179142674345,0.0019193857965451055,0.07293666026871401,0.0,0.01471529110684581,0.0,0.06589891234804862,0.008957133717210493,0.09788867562380038,0.046065259117082535,0.044785668586052464,0.009596928982725527,0.0006397952655150352,0.08509277031349968,0.003198976327575176,0.030710172744721688,0.023672424824056303,0.11516314779270634,0.0019193857965451055,0.012795905310300703,37.556071580970645,16.755213105122806,49.76496865018709,4.754672551383207,37.70514535003544,0.0
2020-01-01,0.09070422535211267,0.05352112676056338,0.05746478873239436,0.049014084507042255,0.37408450704225354,0.39042253521126763,0.2230985915492958,0.5290140845070422,0.04225352112676056,0.37690140845070425,0.10647887323943662,0.007323943661971831,0.007323943661971831,0.023661971830985916,0.02028169014084507,0.05971830985915493,0.025915492957746478,0.0011267605633802818,0.0,0.0011267605633802818,0.0,0.0,0.0011267605633802818,0.10535211267605633,0.0523943661971831,0.03774647887323944,0.0647887323943662,0.28225352112676055,0.21070422535211267,0.014084507042253521,0.17746478873239438,0.016901408450704224,0.06704225352112676,0.21859154929577465,0.5002816901408451,0.043943661971830986,0.29183098591549295,0.3408450704225352,0.0523943661971831,0.0,0.0,0.0,0.009014084507042254,0.0,0.0,0.08225352112676056,0.04619718309859155,0.24507042253521127,0.0033802816901408453,0.08338028169014085,0.0,0.02140845070422535,0.0,0.07887323943661972,0.0067605633802816905,0.11943661971830986,0.04112676056338028,0.03323943661971831,0.02028169014084507,0.0016901408450704226,0.08394366197183098,0.0011267605633802818,0.03774647887323944,0.024788732394366197,0.08845070422535212,0.0022535211267605635,0.010704225352112675,37.97284540153023,18.388577338648517,50.74390003514701,4.228704760680509,36.72759616722923,0.0
2020-02-01,0.08117099135063206,0.046573519627411845,0.03526280771789754,0.029940119760479042,0.4018629407850965,0.37059214903526283,0.20093147039254824,0.5302727877578177,0.039254823685961414,0.37059214903526283,0.11177644710578842,0.008649367930805056,0.0013306719893546241,0.015968063872255488,0.011976047904191617,0.054557551563539586,0.01330671989354624,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.07518296739853626,0.036593479707252165,0.030605455755156354,0.0665335994677312,0.3147039254823686,0.2155688622754491,0.009314703925482368,0.20026613439787092,0.02594810379241517,0.07252162341982701,0.18363273453093812,0.49966733200266134,0.05588822355289421,0.2940785096473719,0.33399866932801064,0.057218895542248835,0.0,0.0,0.0,0.00665335994677312,0.0,0.0,0.08383233532934131,0.054557551563539586,0.18762475049900199,0.001996007984031936,0.0658682634730539,0.0,0.023286759813705923,0.0,0.08649367930805056,0.0053226879574184965,0.0998003992015968,0.041916167664670656,0.015968063872255488,0.015968063872255488,0.001996007984031936,0.07651363938789088,0.0006653359946773121,0.02594810379241517,0.03260146373918829,0.13040585495675316,0.0006653359946773121,0.012641383898868928,37.48061316863567,19.423309592985756,51.45372960865805,4.017861866971304,37.17919450523708,0.0
2020-03-01,0.05995558845299778,0.033308660251665435,0.028127313101406367,0.030347890451517395,0.41820873427091043,0.34122871946706146,0.18652849740932642,0.5129533678756477,0.0458919319022946,0.40266469282013323,0.13175425610658772,0.011102886750555145,0.0022205773501110288,0.013323464100666173,0.011102886750555145,0.04811250925240563,0.01924500370096225,0.0007401924500370096,0.0,0.0,0.0,0.0,0.0,0.09104367135455219,0.04441154700222058,0.0229459659511473,0.076980014803849,0.32790525536639525,0.22871946706143598,0.014063656550703183,0.20651369356032567,0.0229459659511473,0.08068097705403404,0.20873427091043673,0.4707623982235381,0.06069578090303479,0.2975573649148779,0.37823834196891193,0.034048852701702444,0.0,0.0,0.0,0.006661732050333087,0.0,0.0,0.06513693560325684,0.05107327905255366,0.2005921539600296,0.0007401924500370096,0.07772020725388601,0.0,0.014803849000740192,0.0014803849000740192,0.07031828275351591,0.0029607698001480384,0.0843819393042191,0.007401924500370096,0.034048852701702444,0.028127313101406367,0.0,0.07327905255366396,0.0,0.03478904515173945,0.031088082901554404,0.11769059955588453,0.0,0.014063656550703183,36.74144679045306,20.351951978372348,52.408008004683595,4.246675890500553,38.33860834353668,0.0
2020-04-01,0.059422750424448216,0.017826825127334467,0.0365025466893039,0.01867572156196944,0.42105263157894735,0.32597623089983024,0.16383701188455008,0.5280135823429541,0.04074702886247878,0.3777589134125637,0.1434634974533107,0.003395585738539898,0.008488964346349746,0.0008488964346349745,0.014431239388794566,0.0365025466893039,0.012733446519524618,0.0,0.0,0.0,0.0,0.0,0.0,0.1035653650254669,0.06112054329371817,0.021222410865874362,0.0636672325976231,0.3293718166383701,0.22071307300509338,0.011884550084889643,0.21561969439728354,0.0365025466893039,0.07809847198641766,0.21392190152801357,0.4363327674023769,0.05263157894736842,0.2801358234295416,0.36502546689303905,0.02461799660441426,0.0,0.0,0.0,0.00933786078098472,0.0,0.0,0.06196943972835314,0.038200339558573854,0.22835314091680814,0.0025466893039049238,0.07470288624787776,0.0,0.016129032258064516,0.0008488964346349745,0.08488964346349745,0.0,0.09252971137521222,0.021222410865874362,0.007640067911714771,0.014431239388794566,0.0,0.08743633276740238,0.0,0.04753820033955857,0.028862478777589132,0.11290322580645161,0.0,0.012733446519524618,34.59323664673848,18.37656598954749,52.37465793254732,4.19645948169116,38.36719184226532,0.0
2020-05-01,0.07583547557840617,0.03598971722365039,0.033419023136246784,0.017994858611825194,0.37017994858611825,0.32904884318766064,0.16323907455012854,0.4652956298200514,0.04884318766066838,0.4023136246786632,0.13496143958868895,0.008997429305912597,0.015424164524421594,0.002570694087403599,0.015424164524421594,0.055269922879177376,0.011568123393316195,0.0,0.0,0.0,0.0,0.0,0.0,0.10668380462724936,0.05141388174807198,0.030848329048843187,0.07583547557840617,0.30205655526992287,0.15424164524421594,0.028277634961439587,0.16709511568123395,0.043701799485861184,0.09768637532133675,0.18380462724935734,0.5167095115681234,0.042416452442159386,0.2827763496143959,0.3791773778920309,0.02056555269922879,0.0,0.0,0.0,0.006426735218508998,0.0,0.0,0.05141388174807198,0.04755784061696658,0.17994858611825193,0.0038560411311053984,0.06426735218508997,0.0,0.021850899742930592,0.0,0.07197943444730077,0.0,0.06812339331619537,0.019280205655526992,0.006426735218508998,0.010282776349614395,0.0,0.09897172236503857,0.005141388174807198,0.030848329048843187,0.021850899742930592,0.10668380462724936,0.0,0.008997429305912597,33.208459785151746,17.12015279480017,50.20875266795512,4.516071614181392,39.424574363712004,0.0
2020-06-01,0.08784596871239471,0.01684717208182912,0.031287605294825514,0.021660649819494584,0.36823104693140796,0.3525872442839952,0.15643802647412755,0.38748495788206977,0.04693140794223827,0.37906137184115524,0.11913357400722022,0.0,0.010830324909747292,0.006016847172081829,0.018050541516245487,0.05896510228640193,0.007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.11191335740072202,0.04091456077015644,0.03730445246690734,0.08543922984356198,0.28760529482551145,0.148014440433213,0.006016847172081829,0.14199759326113118,0.031287605294825514,0.05415162454873646,0.2503008423586041,0.4729241877256318,0.05415162454873646,0.30324909747292417,0.3658243080625752,0.04332129963898917,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.052948255114320095,0.03850782190132371,0.18772563176895307,0.0,0.09987966305655836,0.0,0.015643802647412757,0.0,0.12154031287605295,0.0012033694344163659,0.049338146811071,0.03730445246690734,0.02045728038507822,0.019253910950661854,0.0012033694344163659,0.05776173285198556,0.009626955475330927,0.019253910950661854,0.030084235860409144,0.11070998796630566,0.0,0.0024067388688327317,33.58707727904953,16.117137096960207,46.02647233483584,4.550720815512847,38.63779699774607,0.0
2020-07-01,0.0874751491053678,0.0268389662027833,0.02286282306163022,0.017892644135188866,0.31709741550695825,0.30318091451292245,0.18091451292246521,0.40755467196819084,0.0874751491053678,0.43439363817097415,0.13618290258449303,0.007952286282306162,0.0009940357852882703,0.008946322067594433,0.002982107355864811,0.0536779324055666,0.007952286282306162,0.0,0.0,0.0,0.0,0.0,0.0,0.1272365805168986,0.0805168986083499,0.02186878727634195,0.0705765407554672,0.2355864811133201,0.13320079522862824,0.012922465208747515,0.12922465208747516,0.015904572564612324,0.05467196819085487,0.19383697813121273,0.47912524850894633,0.03180914512922465,0.28330019880715707,0.32703777335984097,0.036779324055666,0.0,0.0,0.0,0.003976143141153081,0.0,0.0,0.10536779324055666,0.06958250497017893,0.23757455268389663,0.003976143141153081,0.10238568588469185,0.0,0.015904572564612324,0.0,0.09741550695825049,0.0019880715705765406,0.05864811133200795,0.04572564612326044,0.02882703777335984,0.02186878727634195,0.0,0.06063618290258449,0.003976143141153081,0.02584493041749503,0.030815109343936383,0.10437375745526839,0.0,0.008946322067594433,32.82723339948595,16.686387131557375,42.01117532234373,6.108324823609148,40.525621156359755,0.0
2020-08-01,0.07200720072007201,0.0369036903690369,0.0288028802880288,0.036003600360036005,0.3483348334833483,0.3195319531953195,0.19441944194419442,0.45004500450045004,0.06930693069306931,0.42304230423042305,0.15031503150315031,0.0072007200720072,0.004500450045004501,0.004500450045004501,0.004500450045004501,0.043204320432043204,0.011701170117011701,0.0,0.0,0.0009000900090009,0.0,0.0,0.0009000900090009,0.15211521152115212,0.0783078307830783,0.021602160216021602,0.0675067506750675,0.24392439243924394,0.18811881188118812,0.0063006300630063005,0.18721872187218722,0.0306030603060306,0.0711071107110711,0.21422142214221424,0.46984698469846986,0.026102610261026102,0.28622862286228623,0.3069306930693069,0.027002700270027002,0.0,0.0,0.0,0.0027002700270027003,0.0,0.0,0.10171017101710171,0.04950495049504951,0.2619261926192619,0.0018001800180018,0.081008100810081,0.0,0.023402340234023402,0.0,0.10891089108910891,0.0,0.0963096309630963,0.0279027902790279,0.018001800180018002,0.016201620162016202,0.0009000900090009,0.05670567056705671,0.0054005400540054005,0.0144014401440144,0.021602160216021602,0.12961296129612962,0.0009000900090009,0.037803780378037805,32.51000373307457,17.725732711359573,41.50282114502368,6.790449591355846,41.21657714141841,0.0
2020-09-01,0.07514088916718847,0.023794614902943018,0.040075140889167186,0.02567313713212273,0.33249843456480904,0.3005635566687539,0.16781465247338762,0.4427050720100188,0.06073888541014402,0.3525360050093926,0.13024420788979335,0.006261740763932373,0.0012523481527864746,0.0031308703819661866,0.003757044458359424,0.050720100187852224,0.014402003757044458,0.0,0.0,0.0006261740763932373,0.0,0.0,0.0006261740763932373,0.13462742642454603,0.06762680025046963,0.022542266750156543,0.07639323731997495,0.2385723231058234,0.1527864746399499,0.005635566687539136,0.14840325610519725,0.019411396368190358,0.06449592986850344,0.19787100814026298,0.4658735128365686,0.030682529743268627,0.29805886036318097,0.37570444583594237,0.024420788979336257,0.0,0.0,0.0,0.008140262993112084,0.0,0.0,0.09392611145898559,0.06512210394489668,0.27050720100187853,0.005009392611145898,0.10457107075767064,0.0,0.015654351909830933,0.0006261740763932373,0.12648716343143393,0.0012523481527864746,0.049467752035065746,0.02567313713212273,0.017532874139010644,0.015654351909830933,0.001878522229179712,0.06324358171571696,0.005009392611145898,0.021916092673763307,0.025046963055729492,0.12836568566061365,0.0006261740763932373,0.011271133375078271,30.775880812566527,18.104953578001577,43.34349161595532,7.250698840286039,40.332398247026326,0.0
2020-10-01,0.08333333333333333,0.024691358024691357,0.03960905349794239,0.03755144032921811,0.40689300411522633,0.3436213991769547,0.18621399176954734,0.44907407407407407,0.046296296296296294,0.3636831275720165,0.12139917695473251,0.00565843621399177,0.00102880658436214,0.00411522633744856,0.00360082304526749,0.047839506172839504,0.01286008230452675,0.0,0.0,0.00205761316872428,0.0,0.0,0.00205761316872428,0.12139917695473251,0.07973251028806584,0.021604938271604937,0.06018518518518518,0.2952674897119342,0.1779835390946502,0.010802469135802469,0.17901234567901234,0.011831275720164609,0.0720164609053498,0.1743827160493827,0.5272633744855967,0.032407407407407406,0.30401234567901236,0.36882716049382713,0.033950617283950615,0.0,0.0,0.0,0.00360082304526749,0.0,0.00051440329218107,0.08076131687242798,0.055041152263374485,0.2926954732510288,0.00051440329218107,0.10082304526748971,0.0,0.013888888888888888,0.0,0.09979423868312758,0.00360082304526749,0.062242798353909466,0.030864197530864196,0.02417695473251029,0.013374485596707819,0.0015432098765432098,0.040123456790123455,0.0015432098765432098,0.021604938271604937,0.028292181069958847,0.10339506172839506,0.00051440329218107,0.01286008230452675,32.12389696803427,18.281602872904315,44.72747168615143,5.878070413316988,37.97538122706107,0.0
